1.65,-8.31532
1.66,-8.297
1.67,-8.27859
1.68,-8.26011
1.69,-8.24156
1.7,-8.22294
1.71,-8.20424
1.72,-8.18546
1.73,-8.16662
1.74,-8.14769
1.75,-8.12869
1.76,-8.10962
1.77,-8.09047
1.78,-8.07125
1.79,-8.05195
1.8,-8.03257
1.81,-8.01312
1.82,-7.9936
1.83,-7.97399
1.84,-7.95432
1.85,-7.93456
1.86,-7.91473
1.87,-7.89482
1.88,-7.87484
1.89,-7.85478
1.9,-7.83464
1.91,-7.81442
1.92,-7.79413
1.93,-7.77376
1.94,-7.75331
1.95,-7.73279
1.96,-7.71219
1.97,-7.69151
1.98,-7.67075
1.99,-7.64992
2,-7.629
2.01,-7.60801
2.02,-7.58694
2.03,-7.56579
2.04,-7.54457
2.05,-7.52326
2.06,-7.50188
2.07,-7.48042
2.08,-7.45888
2.09,-7.43726
2.1,-7.41556
2.11,-7.39378
2.12,-7.37193
2.13,-7.34999
2.14,-7.32797
2.15,-7.30588
2.16,-7.2837
2.17,-7.26145
2.18,-7.23912
2.19,-7.2167
2.2,-7.19421
2.21,-7.17164
2.22,-7.14899
2.23,-7.12625
2.24,-7.10344
2.25,-7.08055
2.26,-7.05757
2.27,-7.03452
2.28,-7.01139
2.29,-6.98817
2.3,-6.96488
2.31,-6.9415
2.32,-6.91805
2.33,-6.89451
2.34,-6.87089
2.35,-6.8472
2.36,-6.82342
2.37,-6.79956
2.38,-6.77562
2.39,-6.7516
2.4,-6.7275
2.41,-6.70332
2.42,-6.67905
2.43,-6.65471
2.44,-6.63028
2.45,-6.60578
2.46,-6.58119
2.47,-6.55652
2.48,-6.53177
2.49,-6.50694
2.5,-6.48203
2.51,-6.45704
2.52,-6.43196
2.53,-6.40681
2.54,-6.38157
2.55,-6.35625
2.56,-6.33086
2.57,-6.30538
2.58,-6.27981
2.59,-6.25417
2.6,-6.22845
2.61,-6.20265
2.62,-6.17676
2.63,-6.15079
2.64,-6.12475
2.65,-6.09862
2.66,-6.07241
2.67,-6.04612
2.68,-6.01975
2.69,-5.99329
2.7,-5.96676
2.71,-5.94015
2.72,-5.91345
2.73,-5.88668
2.74,-5.85982
2.75,-5.83288
2.76,-5.80586
2.77,-5.77877
2.78,-5.75159
2.79,-5.72433
2.8,-5.69699
2.81,-5.66957
2.82,-5.64207
2.83,-5.61449
2.84,-5.58682
2.85,-5.55908
2.86,-5.53126
2.87,-5.50336
2.88,-5.47538
2.89,-5.44732
2.9,-5.41918
2.91,-5.39096
2.92,-5.36266
2.93,-5.33428
2.94,-5.30582
2.95,-5.27728
2.96,-5.24867
2.97,-5.21997
2.98,-5.19119
2.99,-5.16234
3,-5.13341
3.01,-5.1044
3.02,-5.07531
3.03,-5.04614
3.04,-5.01689
3.05,-4.98757
3.06,-4.95816
3.07,-4.92868
3.08,-4.89913
3.09,-4.86949
3.1,-4.83978
3.11,-4.80999
3.12,-4.78012
3.13,-4.75017
3.14,-4.72015
3.15,-4.69005
3.16,-4.65988
3.17,-4.62963
3.18,-4.5993
3.19,-4.56889
3.2,-4.53841
3.21,-4.50786
3.22,-4.47723
3.23,-4.44652
3.24,-4.41574
3.25,-4.38488
3.26,-4.35395
3.27,-4.32294
3.28,-4.29186
3.29,-4.2607
3.3,-4.22947
3.31,-4.19817
3.32,-4.16679
3.33,-4.13534
3.34,-4.10382
3.35,-4.07222
3.36,-4.04055
3.37,-4.0088
3.38,-3.97699
3.39,-3.9451
3.4,-3.91314
3.41,-3.8811
3.42,-3.849
3.43,-3.81682
3.44,-3.78458
3.45,-3.75226
3.46,-3.71987
3.47,-3.68741
3.48,-3.65488
3.49,-3.62228
3.5,-3.58961
3.51,-3.55687
3.52,-3.52406
3.53,-3.49119
3.54,-3.45824
3.55,-3.42523
3.56,-3.39214
3.57,-3.35899
3.58,-3.32577
3.59,-3.29249
3.6,-3.25913
3.61,-3.22571
3.62,-3.19223
3.63,-3.15867
3.64,-3.12505
3.65,-3.09137
3.66,-3.05762
3.67,-3.0238
3.68,-2.98992
3.69,-2.95597
3.7,-2.92196
3.71,-2.88789
3.72,-2.85375
3.73,-2.81955
3.74,-2.78528
3.75,-2.75095
3.76,-2.71656
3.77,-2.68211
3.78,-2.64759
3.79,-2.61302
3.8,-2.57838
3.81,-2.54368
3.82,-2.50892
3.83,-2.4741
3.84,-2.43922
3.85,-2.40428
3.86,-2.36928
3.87,-2.33422
3.88,-2.2991
3.89,-2.26393
3.9,-2.22869
3.91,-2.1934
3.92,-2.15805
3.93,-2.12265
3.94,-2.08718
3.95,-2.05166
3.96,-2.01609
3.97,-1.98046
3.98,-1.94477
3.99,-1.90903
4,-1.87323
4.01,-1.83738
4.02,-1.80147
4.03,-1.76551
4.04,-1.7295
4.05,-1.69344
4.06,-1.65732
4.07,-1.62115
4.08,-1.58493
4.09,-1.54865
4.1,-1.51233
4.11,-1.47595
4.12,-1.43952
4.13,-1.40305
4.14,-1.36652
4.15,-1.32995
4.16,-1.29332
4.17,-1.25665
4.18,-1.21993
4.19,-1.18316
4.2,-1.14634
4.21,-1.10948
4.22,-1.07257
4.23,-1.03561
4.24,-0.998605
4.25,-0.961555
4.26,-0.924461
4.27,-0.887321
4.28,-0.850137
4.29,-0.812909
4.3,-0.775636
4.31,-0.738321
4.32,-0.700962
4.33,-0.66356
4.34,-0.626116
4.35,-0.58863
4.36,-0.551103
4.37,-0.513534
4.38,-0.475924
4.39,-0.438274
4.4,-0.400584
4.41,-0.362853
4.42,-0.325084
4.43,-0.287275
4.44,-0.249428
4.45,-0.211542
4.46,-0.173619
4.47,-0.135658
4.48,-0.0976594
4.49,-0.0596244
4.5,-0.0215527
4.51,0.0165551
4.52,0.0546988
4.53,0.0928779
4.54,0.131092
4.55,0.169341
4.56,0.207624
4.57,0.245941
4.58,0.284292
4.59,0.322676
4.6,0.361092
4.61,0.399542
4.62,0.438024
4.63,0.476537
4.64,0.515083
4.65,0.553659
4.66,0.592267
4.67,0.630905
4.68,0.669573
4.69,0.708271
4.7,0.746999
4.71,0.785756
4.72,0.824542
4.73,0.863356
4.74,0.902199
4.75,0.94107
4.76,0.979968
4.77,1.01889
4.78,1.05785
4.79,1.09683
4.8,1.13583
4.81,1.17487
4.82,1.21392
4.83,1.25301
4.84,1.29212
4.85,1.33125
4.86,1.37041
4.87,1.40959
4.88,1.4488
4.89,1.48803
4.9,1.52728
4.91,1.56656
4.92,1.60586
4.93,1.64519
4.94,1.68454
4.95,1.7239
4.96,1.7633
4.97,1.80271
4.98,1.84214
4.99,1.8816
5,1.92108
5.01,1.46058
5.02,1.01942
5.03,0.596725
5.04,0.191664
5.05,-0.196565
5.06,-0.568724
5.07,-0.925539
5.08,-1.2677
5.09,-1.59587
5.1,-1.91066
5.11,-2.21267
5.12,-2.50246
5.13,-2.78058
5.14,-3.04751
5.15,-3.30375
5.16,-3.54976
5.17,-3.78597
5.18,-4.01278
5.19,-4.23061
5.2,-4.43981
5.21,-4.64075
5.22,-4.83376
5.23,-5.01917
5.24,-5.19729
5.25,-5.36841
5.26,-5.53282
5.27,-5.69077
5.28,-5.84254
5.29,-5.98836
5.3,-6.12847
5.31,-6.26309
5.32,-6.39245
5.33,-6.51674
5.34,-6.63617
5.35,-6.75092
5.36,-6.86118
5.37,-6.96713
5.38,-7.06892
5.39,-7.16672
5.4,-7.26069
5.41,-7.35096
5.42,-7.43769
5.43,-7.52102
5.44,-7.60106
5.45,-7.67795
5.46,-7.7518
5.47,-7.82274
5.48,-7.89087
5.49,-7.9563
5.5,-8.01914
5.51,-8.07948
5.52,-8.13741
5.53,-8.19303
5.54,-8.24643
5.55,-8.29768
5.56,-8.34687
5.57,-8.39407
5.58,-8.43936
5.59,-8.48282
5.6,-8.5245
5.61,-8.56448
5.62,-8.60281
5.63,-8.63956
5.64,-8.67479
5.65,-8.70854
5.66,-8.74089
5.67,-8.77187
5.68,-8.80154
5.69,-8.82994
5.7,-8.85712
5.71,-8.88313
5.72,-8.908
5.73,-8.93178
5.74,-8.9545
5.75,-8.97621
5.76,-8.99693
5.77,-9.01671
5.78,-9.03558
5.79,-9.05357
5.8,-9.0707
5.81,-9.08702
5.82,-9.10254
5.83,-9.1173
5.84,-9.13132
5.85,-9.14463
5.86,-9.15725
5.87,-9.16921
5.88,-9.18052
5.89,-9.19121
5.9,-9.20131
5.91,-9.21082
5.92,-9.21977
5.93,-9.22818
5.94,-9.23607
5.95,-9.24345
5.96,-9.25034
5.97,-9.25676
5.98,-9.26272
5.99,-9.26823
6,-9.27332
6.01,-9.27799
6.02,-9.28226
6.03,-9.28614
6.04,-9.28964
6.05,-9.29278
6.06,-9.29557
6.07,-9.29801
6.08,-9.30012
6.09,-9.30191
6.1,-9.30339
6.11,-9.30456
6.12,-9.30545
6.13,-9.30605
6.14,-9.30637
6.15,-9.30643
6.16,-9.30623
6.17,-9.30578
6.18,-9.30508
6.19,-9.30415
6.2,-9.30299
6.21,-9.3016
6.22,-9.3
6.23,-9.29819
6.24,-9.29618
6.25,-9.29396
6.26,-9.29156
6.27,-9.28896
6.28,-9.28619
6.29,-9.28324
6.3,-9.28011
6.31,-9.27682
6.32,-9.27337
6.33,-9.26976
6.34,-9.26599
6.35,-9.26208
6.36,-9.25801
6.37,-9.25381
6.38,-9.24947
6.39,-9.245
6.4,-9.24039
6.41,-9.23566
6.42,-9.2308
6.43,-9.22582
6.44,-9.22073
6.45,-9.21551
6.46,-9.21019
6.47,-9.20476
6.48,-9.19922
6.49,-9.19358
6.5,-9.18783
6.51,-9.18199
6.52,-9.17605
6.53,-9.17002
6.54,-9.16389
6.55,-9.15767
6.56,-9.15137
6.57,-9.14498
6.58,-9.13851
6.59,-9.13196
6.6,-9.12532
6.61,-9.11861
6.62,-9.11182
6.63,-9.10496
6.64,-9.09802
6.65,-9.09102
6.66,-9.08394
6.67,-9.07679
6.68,-9.06958
6.69,-9.0623
6.7,-9.05496
6.71,-9.04756
6.72,-9.04009
6.73,-9.03257
6.74,-9.02498
6.75,-9.01734
6.76,-9.00964
6.77,-9.00189
6.78,-8.99408
6.79,-8.98622
6.8,-8.9783
6.81,-8.97034
6.82,-8.96232
6.83,-8.95426
6.84,-8.94614
6.85,-8.93798
6.86,-8.92978
6.87,-8.92152
6.88,-8.91322
6.89,-8.90488
6.9,-8.8965
6.91,-8.88807
6.92,-8.8796
6.93,-8.87109
6.94,-8.86254
6.95,-8.85394
6.96,-8.84531
6.97,-8.83665
6.98,-8.82794
6.99,-8.8192
7,-8.81042
7.01,-8.8016
7.02,-8.79275
7.03,-8.78386
7.04,-8.77494
7.05,-8.76599
7.06,-8.757
7.07,-8.74798
7.08,-8.73893
7.09,-8.72985
7.1,-8.72073
7.11,-8.71159
7.12,-8.70241
7.13,-8.6932
7.14,-8.68397
7.15,-8.6747
7.16,-8.66541
7.17,-8.65609
7.18,-8.64674
7.19,-8.63736
7.2,-8.62796
7.21,-8.61853
7.22,-8.60907
7.23,-8.59959
7.24,-8.59008
7.25,-8.58055
7.26,-8.57099
7.27,-8.5614
7.28,-8.5518
7.29,-8.54216
7.3,-8.53251
7.31,-8.52283
7.32,-8.51313
7.33,-8.5034
7.34,-8.49366
7.35,-8.48389
7.36,-8.47409
7.37,-8.46428
7.38,-8.45445
7.39,-8.44459
7.4,-8.43471
7.41,-8.42481
7.42,-8.4149
7.43,-8.40496
7.44,-8.395
7.45,-8.38502
7.46,-8.37502
7.47,-8.365
7.48,-8.35496
7.49,-8.34491
7.5,-8.33483
7.51,-8.32474
7.52,-8.31463
7.53,-8.3045
7.54,-8.29435
7.55,-8.28418
7.56,-8.274
7.57,-8.2638
7.58,-8.25358
7.59,-8.24335
7.6,-8.2331
7.61,-8.22283
7.62,-8.21254
7.63,-8.20224
7.64,-8.19192
7.65,-8.18159
7.66,-8.17124
7.67,-8.16088
7.68,-8.1505
7.69,-8.1401
7.7,-8.12969
7.71,-8.11926
7.72,-8.10882
7.73,-8.09837
7.74,-8.0879
7.75,-8.07741
7.76,-8.06691
7.77,-8.0564
7.78,-8.04587
7.79,-8.03533
7.8,-8.02478
7.81,-8.01421
7.82,-8.00362
7.83,-7.99303
7.84,-7.98242
7.85,-7.9718
7.86,-7.96116
7.87,-7.95052
7.88,-7.93986
7.89,-7.92918
7.9,-7.9185
7.91,-7.9078
7.92,-7.89709
7.93,-7.88637
7.94,-7.87564
7.95,-7.86489
7.96,-7.85413
7.97,-7.84336
7.98,-7.83258
7.99,-7.82179
8,-7.81099
8.01,-7.80017
8.02,-7.78935
8.03,-7.77851
8.04,-7.76766
8.05,-7.7568
8.06,-7.74593
8.07,-7.73505
8.08,-7.72416
8.09,-7.71326
8.1,-7.70235
8.11,-7.69143
8.12,-7.6805
8.13,-7.66956
8.14,-7.65861
8.15,-7.64765
8.16,-7.63668
8.17,-7.6257
8.18,-7.61471
8.19,-7.60372
8.2,-7.59271
8.21,-7.58169
8.22,-7.57067
8.23,-7.55963
8.24,-7.54859
8.25,-7.53754
8.26,-7.52648
8.27,-7.51541
8.28,-7.50433
8.29,-7.49324
8.3,-7.48215
8.31,-7.47105
8.32,-7.45994
8.33,-7.44882
8.34,-7.43769
8.35,-7.42656
8.36,-7.41541
8.37,-7.40426
8.38,-7.39311
8.39,-7.38194
8.4,-7.37077
8.41,-7.35959
8.42,-7.3484
8.43,-7.33721
8.44,-7.32601
8.45,-7.3148
8.46,-7.30358
8.47,-7.29236
8.48,-7.28113
8.49,-7.2699
8.5,-7.25866
8.51,-7.24741
8.52,-7.23615
8.53,-7.22489
8.54,-7.21363
8.55,-7.20235
8.56,-7.19107
8.57,-7.17979
8.58,-7.1685
8.59,-7.1572
8.6,-7.1459
8.61,-7.13459
8.62,-7.12328
8.63,-7.11196
8.64,-7.10063
8.65,-7.0893
8.66,-7.07797
8.67,-7.06663
8.68,-7.05528
8.69,-7.04393
8.7,-7.03257
8.71,-7.02121
8.72,-7.00985
8.73,-6.99848
8.74,-6.9871
8.75,-6.97573
8.76,-6.96434
8.77,-6.95295
8.78,-6.94156
8.79,-6.93017
8.8,-6.91877
8.81,-6.90736
8.82,-6.89595
8.83,-6.88454
8.84,-6.87312
8.85,-6.8617
8.86,-6.85028
8.87,-6.83885
8.88,-6.82742
8.89,-6.81598
8.9,-6.80455
8.91,-6.7931
8.92,-6.78166
8.93,-6.77021
8.94,-6.75876
8.95,-6.74731
8.96,-6.73585
8.97,-6.72439
8.98,-6.71292
8.99,-6.70146
9,-6.68999
9.01,-6.67852
9.02,-6.66705
9.03,-6.65557
9.04,-6.64409
9.05,-6.63261
9.06,-6.62113
9.07,-6.60964
9.08,-6.59815
9.09,-6.58666
9.1,-6.57517
9.11,-6.56368
9.12,-6.55218
9.13,-6.54069
9.14,-6.52919
9.15,-6.51769
9.16,-6.50618
9.17,-6.49468
9.18,-6.48318
9.19,-6.47167
9.2,-6.46016
9.21,-6.44865
9.22,-6.43714
9.23,-6.42563
9.24,-6.41412
9.25,-6.4026
9.26,-6.39109
9.27,-6.37958
9.28,-6.36806
9.29,-6.35654
9.3,-6.34503
9.31,-6.33351
9.32,-6.32199
9.33,-6.31047
9.34,-6.29895
9.35,-6.28743
9.36,-6.27591
9.37,-6.26439
9.38,-6.25287
9.39,-6.24135
9.4,-6.22983
9.41,-6.21831
9.42,-6.20679
9.43,-6.19527
9.44,-6.18375
9.45,-6.17223
9.46,-6.16071
9.47,-6.14919
9.48,-6.13768
9.49,-6.12616
9.5,-6.11464
9.51,-6.10313
9.52,-6.09161
9.53,-6.0801
9.54,-6.06858
9.55,-6.05707
9.56,-6.04556
9.57,-6.03405
9.58,-6.02254
9.59,-6.01103
9.6,-5.99952
9.61,-5.98802
9.62,-5.97651
9.63,-5.96501
9.64,-5.95351
9.65,-5.94201
9.66,-5.93051
9.67,-5.91901
9.68,-5.90752
9.69,-5.89603
9.7,-5.88454
9.71,-5.87305
9.72,-5.86156
9.73,-5.85007
9.74,-5.83859
9.75,-5.82711
9.76,-5.81563
9.77,-5.80415
9.78,-5.79268
9.79,-5.78121
9.8,-5.76974
9.81,-5.75827
9.82,-5.74681
9.83,-5.73535
9.84,-5.72389
9.85,-5.71243
9.86,-5.70098
9.87,-5.68953
9.88,-5.67808
9.89,-5.66663
9.9,-5.65519
9.91,-5.64375
9.92,-5.63232
9.93,-5.62088
9.94,-5.60945
9.95,-5.59803
9.96,-5.5866
9.97,-5.57518
9.98,-5.56377
9.99,-5.55235
10,-5.54095
10.01,-5.52954
10.02,-5.51814
10.03,-5.50674
10.04,-5.49534
10.05,-5.48395
10.06,-5.47257
10.07,-5.46118
10.08,-5.4498
10.09,-5.43843
10.1,-5.42706
10.11,-5.41569
10.12,-5.40433
10.13,-5.39297
10.14,-5.38162
10.15,-5.37027
10.16,-5.35892
10.17,-5.34758
10.18,-5.33624
10.19,-5.32491
10.2,-5.31358
10.21,-5.30226
10.22,-5.29094
10.23,-5.27963
10.24,-5.26832
10.25,-5.25702
10.26,-5.24572
10.27,-5.23442
10.28,-5.22313
10.29,-5.21185
10.3,-5.20057
10.31,-5.1893
10.32,-5.17803
10.33,-5.16676
10.34,-5.1555
10.35,-5.14425
10.36,-5.133
10.37,-5.12176
10.38,-5.11052
10.39,-5.09929
10.4,-5.08807
10.41,-5.07685
10.42,-5.06563
10.43,-5.05442
10.44,-5.04322
10.45,-5.03202
10.46,-5.02083
10.47,-5.00964
10.48,-4.99846
10.49,-4.98729
10.5,-4.97612
10.51,-4.96496
10.52,-4.9538
10.53,-4.94265
10.54,-4.9315
10.55,-4.92037
10.56,-4.90923
10.57,-4.89811
10.58,-4.88699
10.59,-4.87588
10.6,-4.86477
10.61,-4.85367
10.62,-4.84258
10.63,-4.83149
10.64,-4.82041
10.65,-4.80934
10.66,-4.79827
10.67,-4.78721
10.68,-4.77616
10.69,-4.76511
10.7,-4.75407
10.71,-4.74304
10.72,-4.73201
10.73,-4.72099
10.74,-4.70998
10.75,-4.69897
10.76,-4.68798
10.77,-4.67698
10.78,-4.666
10.79,-4.65502
10.8,-4.64405
10.81,-4.63309
10.82,-4.62214
10.83,-4.61119
10.84,-4.60025
10.85,-4.58932
10.86,-4.57839
10.87,-4.56747
10.88,-4.55656
10.89,-4.54566
10.9,-4.53476
10.91,-4.52388
10.92,-4.513
10.93,-4.50212
10.94,-4.49126
10.95,-4.4804
10.96,-4.46955
10.97,-4.45871
10.98,-4.44788
10.99,-4.43705
11,-4.42624
11.01,-4.41543
11.02,-4.40463
11.03,-4.39383
11.04,-4.38305
11.05,-4.37227
11.06,-4.3615
11.07,-4.35074
11.08,-4.33999
11.09,-4.32924
11.1,-4.31851
11.11,-4.30778
11.12,-4.29706
11.13,-4.28635
11.14,-4.27565
11.15,-4.26496
11.16,-4.25427
11.17,-4.24359
11.18,-4.23292
11.19,-4.22226
11.2,-4.21161
11.21,-4.20097
11.22,-4.19034
11.23,-4.17971
11.24,-4.1691
11.25,-4.15849
11.26,-4.14789
11.27,-4.1373
11.28,-4.12672
11.29,-4.11615
11.3,-4.10558
11.31,-4.09503
11.32,-4.08449
11.33,-4.07395
11.34,-4.06342
11.35,-4.0529
11.36,-4.04239
11.37,-4.03189
11.38,-4.0214
11.39,-4.01092
11.4,-4.00045
11.41,-3.98999
11.42,-3.97953
11.43,-3.96909
11.44,-3.95865
11.45,-3.94823
11.46,-3.93781
11.47,-3.92741
11.48,-3.91701
11.49,-3.90662
11.5,-3.89624
11.51,-3.88587
11.52,-3.87551
11.53,-3.86516
11.54,-3.85482
11.55,-3.84449
11.56,-3.83417
11.57,-3.82386
11.58,-3.81356
11.59,-3.80327
11.6,-3.79299
11.61,-3.78272
11.62,-3.77245
11.63,-3.7622
11.64,-3.75196
11.65,-3.74173
11.66,-3.7315
11.67,-3.72129
11.68,-3.71109
11.69,-3.70089
11.7,-3.69071
11.71,-3.68054
11.72,-3.67038
11.73,-3.66022
11.74,-3.65008
11.75,-3.63995
11.76,-3.62982
11.77,-3.61971
11.78,-3.60961
11.79,-3.59952
11.8,-3.58944
11.81,-3.57937
11.82,-3.5693
11.83,-3.55925
11.84,-3.54921
11.85,-3.53918
11.86,-3.52916
11.87,-3.51915
11.88,-3.50916
11.89,-3.49917
11.9,-3.48919
11.91,-3.47922
11.92,-3.46926
11.93,-3.45932
11.94,-3.44938
11.95,-3.43946
11.96,-3.42954
11.97,-3.41964
11.98,-3.40974
11.99,-3.39986
12,-3.38999
12.01,-3.38013
12.02,-3.37028
12.03,-3.36043
12.04,-3.35061
12.05,-3.34079
12.06,-3.33098
12.07,-3.32118
12.08,-3.31139
12.09,-3.30162
12.1,-3.29185
12.11,-3.2821
12.12,-3.27236
12.13,-3.26262
12.14,-3.2529
12.15,-3.24319
12.16,-3.23349
12.17,-3.22381
12.18,-3.21413
12.19,-3.20446
12.2,-3.19481
12.21,-3.18516
12.22,-3.17553
12.23,-3.16591
12.24,-3.1563
12.25,-3.1467
12.26,-3.13711
12.27,-3.12753
12.28,-3.11796
12.29,-3.10841
12.3,-3.09886
12.31,-3.08933
12.32,-3.07981
12.33,-3.0703
12.34,-3.0608
12.35,-3.05131
12.36,-3.04183
12.37,-3.03237
12.38,-3.02291
12.39,-3.01347
12.4,-3.00404
12.41,-2.99462
12.42,-2.98521
12.43,-2.97581
12.44,-2.96642
12.45,-2.95705
12.46,-2.94769
12.47,-2.93833
12.48,-2.92899
12.49,-2.91967
12.5,-2.91035
12.51,-2.90104
12.52,-2.89175
12.53,-2.88246
12.54,-2.87319
12.55,-2.86393
12.56,-2.85468
12.57,-2.84545
12.58,-2.83622
12.59,-2.82701
12.6,-2.81781
12.61,-2.80862
12.62,-2.79944
12.63,-2.79027
12.64,-2.78112
12.65,-2.77197
12.66,-2.76284
12.67,-2.75372
12.68,-2.74461
12.69,-2.73551
12.7,-2.72643
12.71,-2.71736
12.72,-2.70829
12.73,-2.69924
12.74,-2.69021
12.75,-2.68118
12.76,-2.67216
12.77,-2.66316
12.78,-2.65417
12.79,-2.64519
12.8,-2.63622
12.81,-2.62727
12.82,-2.61833
12.83,-2.60939
12.84,-2.60047
12.85,-2.59157
12.86,-2.58267
12.87,-2.57379
12.88,-2.56491
12.89,-2.55605
12.9,-2.54721
12.91,-2.53837
12.92,-2.52955
12.93,-2.52073
12.94,-2.51193
12.95,-2.50314
12.96,-2.49437
12.97,-2.4856
12.98,-2.47685
12.99,-2.46811
13,-2.45938
13.01,-2.45067
13.02,-2.44196
13.03,-2.43327
13.04,-2.42459
13.05,-2.41592
13.06,-2.40727
13.07,-2.39862
13.08,-2.38999
13.09,-2.38137
13.1,-2.37277
13.11,-2.36417
13.12,-2.35559
13.13,-2.34702
13.14,-2.33846
13.15,-2.32991
13.16,-2.32138
13.17,-2.31285
13.18,-2.30434
13.19,-2.29585
13.2,-2.28736
13.21,-2.27889
13.22,-2.27043
13.23,-2.26198
13.24,-2.25354
13.25,-2.24512
13.26,-2.23671
13.27,-2.22831
13.28,-2.21992
13.29,-2.21154
13.3,-2.20318
13.31,-2.19483
13.32,-2.18649
13.33,-2.17817
13.34,-2.16985
13.35,-2.16155
13.36,-2.15326
13.37,-2.14498
13.38,-2.13672
13.39,-2.12847
13.4,-2.12023
13.41,-2.112
13.42,-2.10379
13.43,-2.09558
13.44,-2.08739
13.45,-2.07922
13.46,-2.07105
13.47,-2.0629
13.48,-2.05476
13.49,-2.04663
13.5,-2.03851
13.51,-2.03041
13.52,-2.02232
13.53,-2.01424
13.54,-2.00618
13.55,-1.99812
13.56,-1.99008
13.57,-1.98205
13.58,-1.97404
13.59,-1.96603
13.6,-1.95804
13.61,-1.95006
13.62,-1.9421
13.63,-1.93414
13.64,-1.9262
13.65,-1.91827
13.66,-1.91036
13.67,-1.90245
13.68,-1.89456
13.69,-1.88669
13.7,-1.87882
13.71,-1.87097
13.72,-1.86312
13.73,-1.8553
13.74,-1.84748
13.75,-1.83968
13.76,-1.83189
13.77,-1.82411
13.78,-1.81634
13.79,-1.80859
13.8,-1.80085
13.81,-1.79312
13.82,-1.78541
13.83,-1.77771
13.84,-1.77002
13.85,-1.76234
13.86,-1.75467
13.87,-1.74702
13.88,-1.73938
13.89,-1.73176
13.9,-1.72414
13.91,-1.71654
13.92,-1.70895
13.93,-1.70137
13.94,-1.69381
13.95,-1.68626
13.96,-1.67872
13.97,-1.6712
13.98,-1.66368
13.99,-1.65618
14,-1.6487
14.01,-1.64122
14.02,-1.63376
14.03,-1.62631
14.04,-1.61887
14.05,-1.61145
14.06,-1.60404
14.07,-1.59664
14.08,-1.58925
14.09,-1.58188
